CP133956.1_464 # 509860 # 510117 # 1 # ID=1_464;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.430	GENOMAD.208847.PC	2.629E-04	40	0
CP133956.1_496 # 542264 # 542869 # 1 # ID=1_496;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.419	GENOMAD.053564.CC	9.728E-29	116	0
CP133956.1_656 # 708599 # 709003 # 1 # ID=1_656;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.395	GENOMAD.012740.CC	2.095E-59	201	0
CP133956.1_688 # 738887 # 739696 # -1 # ID=1_688;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.449	GENOMAD.133928.CP	1.083E-05	49	0
CP133956.1_135 # 151801 # 152109 # 1 # ID=1_135;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.434	GENOMAD.158256.CP	2.665E-18	81	0
CP133956.1_167 # 177689 # 179611 # 1 # ID=1_167;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.444	GENOMAD.038590.VV	9.516E-132	436	2561
CP133956.1_199 # 207013 # 207285 # 1 # ID=1_199;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.374	GENOMAD.039653.VV	8.307E-10	56	2561
CP133956.1_295 # 323564 # 323680 # -1 # ID=1_295;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.393	GENOMAD.056664.CC	1.117E-06	44	0
CP133956.1_1 # 101 # 1453 # 1 # ID=1_1;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.380	GENOMAD.169639.VC	3.436E-06	52	0
CP133956.1_65 # 75194 # 75379 # 1 # ID=1_65;partial=00;start_type=TTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.425	GENOMAD.109953.CP	4.369E-18	78	0
CP133956.1_128 # 144692 # 145957 # -1 # ID=1_128;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.453	GENOMAD.212854.VC	7.562E-239	735	0
CP133956.1_160 # 174598 # 174801 # 1 # ID=1_160;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;genetic_code=11;gc_cont=0.358	GENOMAD.163272.VV	1.034E-34	126	0
CP133956.1_192 # 195697 # 200079 # 1 # ID=1_192;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.431	GENOMAD.091904.VV	7.750E-166	566	2561
CP133956.1_224 # 236038 # 236886 # 1 # ID=1_224;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.461	GENOMAD.160577.CP	7.331E-39	149	0
CP133956.1_17 # 25761 # 26264 # 1 # ID=1_17;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.327	GENOMAD.189408.CV	1.087E-08	56	0
CP133956.1_212 # 217342 # 219879 # -1 # ID=1_212;partial=00;start_type=ATG;rbs_motif=AGGAG(G)/GGAGG;rbs_spacer=13-15bp;genetic_code=11;gc_cont=0.444	GENOMAD.098416.VV	1.363E-04	48	0
CP133956.1_340 # 383561 # 384055 # 1 # ID=1_340;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.414	GENOMAD.180624.VC	2.115E-09	58	0
CP133956.1_372 # 409220 # 410413 # 1 # ID=1_372;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.465	GENOMAD.212947.VC	5.662E-06	51	0
CP133956.1_404 # 438927 # 440915 # 1 # ID=1_404;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.483	GENOMAD.129164.CP	6.198E-17	88	0
CP133956.1_468 # 511713 # 513047 # 1 # ID=1_468;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.356	GENOMAD.183323.CP	1.146E-105	351	0
CP133956.1_1677 # 1783227 # 1783649 # -1 # ID=1_1677;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;genetic_code=11;gc_cont=0.435	GENOMAD.118830.CP	4.126E-12	65	0
CP133956.1_1709 # 1812970 # 1814358 # -1 # ID=1_1709;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;genetic_code=11;gc_cont=0.442	GENOMAD.154591.CP	6.054E-05	48	0
CP133956.1_1773 # 1886922 # 1887863 # -1 # ID=1_1773;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.453	GENOMAD.158643.CP	1.231E-09	62	0
CP133956.1_1805 # 1918290 # 1919204 # -1 # ID=1_1805;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.449	GENOMAD.121868.CP	2.348E-09	61	0
CP133956.1_1837 # 1952248 # 1952973 # -1 # ID=1_1837;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.501	GENOMAD.166406.CP	4.820E-22	98	0
CP133956.1_449 # 489926 # 491326 # 1 # ID=1_449;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.439	GENOMAD.145366.CP	8.805E-11	67	0
CP133956.1_513 # 561747 # 562151 # -1 # ID=1_513;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.294	GENOMAD.140865.VV	6.854E-13	67	0
CP133956.1_545 # 590158 # 591015 # 1 # ID=1_545;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.446	GENOMAD.109393.CP	2.101E-69	238	0
CP133956.1_641 # 695287 # 696102 # -1 # ID=1_641;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.429	GENOMAD.171914.CP	2.893E-68	234	0
CP133956.1_737 # 791588 # 792058 # 1 # ID=1_737;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.423	GENOMAD.048095.CC	4.265E-04	42	0
CP133956.1_1633 # 1738724 # 1739470 # 1 # ID=1_1633;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.479	GENOMAD.098650.VV	2.022E-06	51	2561
CP133956.1_1665 # 1769597 # 1770097 # -1 # ID=1_1665;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;genetic_code=11;gc_cont=0.427	GENOMAD.088180.CV	2.314E-21	93	0
CP133956.1_752 # 808741 # 809226 # 1 # ID=1_752;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.432	GENOMAD.158578.CP	1.010E-05	47	0
CP133956.1_784 # 841414 # 844194 # 1 # ID=1_784;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.444	GENOMAD.154075.CP	8.164E-26	118	0
CP133956.1_1334 # 1403818 # 1404318 # -1 # ID=1_1334;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.417	GENOMAD.081842.CV	1.001E-31	123	0
CP133956.1_783 # 840341 # 840946 # 1 # ID=1_783;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.444	GENOMAD.167749.CP	2.287E-07	53	0
CP133956.1_879 # 951388 # 952602 # 1 # ID=1_879;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.448	GENOMAD.087190.CP	4.230E-19	93	0
CP133956.1_1793 # 1906559 # 1907089 # -1 # ID=1_1793;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.448	GENOMAD.063383.PP	6.087E-10	60	0
CP133956.1_2017 # 2136057 # 2138165 # 1 # ID=1_2017;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.422	GENOMAD.133762.CP	4.087E-81	289	0
CP133956.1_785 # 845113 # 845619 # 1 # ID=1_785;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.379	GENOMAD.167274.VC	4.700E-23	98	2561
CP133956.1_881 # 953297 # 954346 # -1 # ID=1_881;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.397	GENOMAD.220065.VC	1.313E-65	230	2561
CP133956.1_913 # 973125 # 973310 # -1 # ID=1_913;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.387	GENOMAD.225827.VP	4.168E-05	41	0
CP133956.1_977 # 1033641 # 1034417 # 1 # ID=1_977;partial=00;start_type=TTG;rbs_motif=AGGA;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.421	GENOMAD.123216.CP	8.745E-05	46	0
CP133956.1_1041 # 1097659 # 1098528 # 1 # ID=1_1041;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.415	GENOMAD.081873.PP	3.357E-19	91	0
CP133956.1_911 # 971674 # 972111 # 1 # ID=1_911;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.400	GENOMAD.024790.VV	1.441E-06	49	2561
CP133956.1_975 # 1032967 # 1033371 # 1 # ID=1_975;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.407	GENOMAD.136132.CP	9.309E-09	55	0
CP133956.1_1007 # 1065143 # 1065835 # -1 # ID=1_1007;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.416	GENOMAD.190427.VC	1.621E-06	51	2561
CP133956.1_1039 # 1096509 # 1097312 # 1 # ID=1_1039;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.405	GENOMAD.224170.VP	4.032E-04	44	0
CP133956.1_1497 # 1587794 # 1588855 # -1 # ID=1_1497;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.413	GENOMAD.123518.CV	1.094E-06	53	2561
CP133956.1_1561 # 1657198 # 1657458 # -1 # ID=1_1561;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.360	GENOMAD.015482.CC	2.805E-11	60	0
CP133956.1_836 # 902034 # 905351 # 1 # ID=1_836;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.455	GENOMAD.167494.CP	0.000E+00	1065	2561
CP133956.1_900 # 964788 # 966371 # 1 # ID=1_900;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.420	GENOMAD.030980.VV	1.795E-05	50	2561
CP133956.1_1282 # 1356679 # 1357326 # 1 # ID=1_1282;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.438	GENOMAD.092870.CP	2.028E-24	104	0
CP133956.1_1410 # 1488604 # 1489917 # -1 # ID=1_1410;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.473	GENOMAD.133905.CP	6.651E-06	51	0
CP133956.1_322 # 363337 # 364437 # 1 # ID=1_322;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.460	GENOMAD.113197.CV	3.370E-103	340	2561
CP133956.1_386 # 422275 # 423213 # -1 # ID=1_386;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.427	GENOMAD.147125.CP	1.981E-07	55	0
CP133956.1_418 # 453119 # 455374 # 1 # ID=1_418;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=11-12bp;genetic_code=11;gc_cont=0.438	GENOMAD.012130.CC	2.819E-19	96	0
CP133956.1_514 # 562196 # 562546 # -1 # ID=1_514;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.313	GENOMAD.140865.VV	5.077E-09	55	0
CP133956.1_578 # 623171 # 623764 # 1 # ID=1_578;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;genetic_code=11;gc_cont=0.456	GENOMAD.123253.CV	2.475E-24	103	2561
CP133956.1_932 # 988980 # 990092 # 1 # ID=1_932;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.411	GENOMAD.093524.VV	1.740E-113	370	2561
CP133956.1_964 # 1020617 # 1021105 # 1 # ID=1_964;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.399	GENOMAD.154487.CP	1.008E-55	192	0
CP133956.1_1028 # 1087965 # 1088303 # 1 # ID=1_1028;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.401	GENOMAD.147743.CP	4.981E-24	98	2561
CP133956.1_9 # 10442 # 10714 # 1 # ID=1_9;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.370	GENOMAD.000639.CC	7.794E-18	79	0
CP133956.1_41 # 51412 # 53193 # 1 # ID=1_41;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.402	GENOMAD.167740.CP	3.521E-04	46	0
CP133956.1_114 # 134101 # 134661 # -1 # ID=1_114;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.414	GENOMAD.136156.CP	7.905E-07	51	0
CP133956.1_178 # 186536 # 187813 # 1 # ID=1_178;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.363	GENOMAD.168146.VP	3.144E-46	176	2561
CP133956.1_210 # 216355 # 216699 # 1 # ID=1_210;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.426	GENOMAD.034675.CC	3.218E-04	41	0
CP133956.1_2049 # 2168106 # 2169110 # -1 # ID=1_2049;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.405	GENOMAD.000716.CC	1.977E-29	123	0
CP133956.1_34 # 46524 # 47876 # 1 # ID=1_34;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.482	GENOMAD.129213.CV	1.186E-08	60	2561
CP133956.1_66 # 75712 # 76110 # 1 # ID=1_66;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.363	GENOMAD.000019.CC	6.187E-47	165	0
CP133956.1_98 # 115399 # 115764 # 1 # ID=1_98;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.434	GENOMAD.044521.CC	5.046E-52	179	0
CP133956.1_162 # 175181 # 175330 # 1 # ID=1_162;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.360	GENOMAD.172701.VV	2.696E-24	95	0
CP133956.1_194 # 200943 # 202925 # 1 # ID=1_194;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.401	GENOMAD.049306.VV	3.704E-133	441	2561
CP133956.1_1967 # 2086215 # 2086418 # -1 # ID=1_1967;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.407	GENOMAD.104494.VV	6.259E-04	38	0
CP133956.1_2031 # 2150615 # 2151976 # -1 # ID=1_2031;partial=00;start_type=TTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.418	GENOMAD.068048.VV	2.136E-16	85	2561
CP133956.1_2063 # 2184415 # 2187000 # 1 # ID=1_2063;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.377	GENOMAD.159862.CP	1.059E-298	932	0
CP133956.1_564 # 607545 # 608348 # 1 # ID=1_564;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.405	GENOMAD.224170.VP	4.032E-04	44	0
CP133956.1_724 # 774578 # 777361 # 1 # ID=1_724;partial=00;start_type=TTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=11-12bp;genetic_code=11;gc_cont=0.438	GENOMAD.136483.CP	1.226E-91	327	0
CP133956.1_788 # 848718 # 851018 # 1 # ID=1_788;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.441	GENOMAD.166318.CP	6.681E-09	62	0
CP133956.1_1089 # 1144851 # 1145264 # -1 # ID=1_1089;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.391	GENOMAD.147116.CP	1.090E-07	52	0
CP133956.1_1153 # 1205120 # 1206406 # 1 # ID=1_1153;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.467	GENOMAD.148019.CP	3.277E-68	241	0
CP133956.1_1249 # 1320513 # 1321130 # -1 # ID=1_1249;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.369	GENOMAD.221573.VC	5.239E-07	52	0
CP133956.1_1281 # 1354597 # 1356546 # -1 # ID=1_1281;partial=00;start_type=TTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.459	GENOMAD.138195.VC	7.886E-43	171	2561
CP133956.1_1345 # 1414765 # 1415754 # -1 # ID=1_1345;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.405	GENOMAD.121329.CP	1.434E-04	46	0
CP133956.1_1371 # 1442854 # 1445064 # -1 # ID=1_1371;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;genetic_code=11;gc_cont=0.450	GENOMAD.013941.CC	2.863E-23	109	0
CP133956.1_1435 # 1518449 # 1519315 # 1 # ID=1_1435;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;genetic_code=11;gc_cont=0.403	GENOMAD.224170.VP	2.284E-04	45	0
CP133956.1_1531 # 1625043 # 1625513 # -1 # ID=1_1531;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;genetic_code=11;gc_cont=0.412	GENOMAD.117072.CP	8.477E-08	53	0
CP133956.1_1595 # 1691771 # 1692574 # 1 # ID=1_1595;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.405	GENOMAD.224170.VP	4.032E-04	44	0
CP133956.1_1627 # 1732370 # 1733281 # -1 # ID=1_1627;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.464	GENOMAD.000187.CC	1.737E-161	505	0
CP133956.1_137 # 153705 # 156122 # 1 # ID=1_137;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.452	GENOMAD.133359.CP	9.315E-57	217	0
CP133956.1_169 # 182387 # 182662 # 1 # ID=1_169;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.413	GENOMAD.068673.VV	2.651E-21	89	2561
CP133956.1_201 # 207518 # 207625 # 1 # ID=1_201;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.361	GENOMAD.102275.VV	6.443E-10	53	2561
CP133956.1_233 # 247010 # 251407 # 1 # ID=1_233;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.464	GENOMAD.141429.CP	6.719E-15	83	2561
CP133956.1_538 # 583528 # 585150 # 1 # ID=1_538;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.424	GENOMAD.142032.CP	1.392E-11	70	0
CP133956.1_570 # 612113 # 612445 # 1 # ID=1_570;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.444	GENOMAD.162482.CP	2.061E-16	76	0
CP133956.1_1137 # 1186928 # 1187575 # -1 # ID=1_1137;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.435	GENOMAD.153106.VC	2.428E-04	44	2561
CP133956.1_1297 # 1369976 # 1371187 # -1 # ID=1_1297;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.449	GENOMAD.125838.CP	1.021E-145	465	0
CP133956.1_1329 # 1400251 # 1400769 # 1 # ID=1_1329;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.316	GENOMAD.168013.PC	1.383E-30	120	0
CP133956.1_1393 # 1471148 # 1471387 # -1 # ID=1_1393;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.387	GENOMAD.213128.PC	1.638E-13	66	0
CP133956.1_36 # 48416 # 49087 # 1 # ID=1_36;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.330	GENOMAD.161440.PC	1.249E-73	247	0
CP133956.1_68 # 77071 # 77427 # 1 # ID=1_68;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.445	GENOMAD.076560.CV	2.390E-42	151	0
CP133956.1_618 # 667439 # 669064 # 1 # ID=1_618;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.346	GENOMAD.224895.PV	1.936E-102	346	0
CP133956.1_682 # 729025 # 729618 # 1 # ID=1_682;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.419	GENOMAD.207267.CP	4.254E-05	46	0
CP133956.1_746 # 803083 # 803811 # 1 # ID=1_746;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.396	GENOMAD.158421.CP	2.036E-07	54	0
CP133956.1_874 # 946380 # 947546 # 1 # ID=1_874;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.462	GENOMAD.078808.CP	9.410E-22	101	0
CP133956.1_666 # 717887 # 719365 # 1 # ID=1_666;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.431	GENOMAD.142045.CP	8.010E-06	51	0
CP133956.1_1135 # 1185754 # 1186116 # -1 # ID=1_1135;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.386	GENOMAD.105435.CP	2.318E-19	85	0
CP133956.1_1896 # 2010991 # 2011302 # -1 # ID=1_1896;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.449	GENOMAD.198221.CP	5.468E-27	106	0
CP133956.1_393 # 429591 # 429875 # 1 # ID=1_393;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.407	GENOMAD.013958.CC	4.394E-10	57	0
CP133956.1_1263 # 1336416 # 1336703 # -1 # ID=1_1263;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.434	GENOMAD.151558.VC	1.135E-08	53	2561
CP133956.1_1327 # 1398584 # 1399387 # 1 # ID=1_1327;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.405	GENOMAD.224170.VP	4.032E-04	44	0
CP133956.1_1359 # 1433113 # 1434294 # -1 # ID=1_1359;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;genetic_code=11;gc_cont=0.404	GENOMAD.117170.CP	8.572E-20	95	2561
CP133956.1_1768 # 1879311 # 1881815 # 1 # ID=1_1768;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.459	GENOMAD.051102.VV	4.065E-06	53	2561
CP133956.1_1800 # 1912713 # 1912943 # 1 # ID=1_1800;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;genetic_code=11;gc_cont=0.437	GENOMAD.016904.CC	4.546E-17	76	0
CP133956.1_1832 # 1947939 # 1948589 # -1 # ID=1_1832;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.415	GENOMAD.213251.CP	7.276E-40	149	0
CP133956.1_1157 # 1209603 # 1210481 # -1 # ID=1_1157;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.444	GENOMAD.000673.CC	3.301E-16	82	0
CP133956.1_1189 # 1249923 # 1256168 # -1 # ID=1_1189;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.339	GENOMAD.192142.VP	3.806E-04	48	2561
CP133956.1_1253 # 1324645 # 1327878 # -1 # ID=1_1253;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.441	GENOMAD.140949.CP	2.096E-08	61	0
CP133956.1_1512 # 1605170 # 1605973 # 1 # ID=1_1512;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.405	GENOMAD.224170.VP	4.032E-04	44	0
CP133956.1_1576 # 1672250 # 1672930 # -1 # ID=1_1576;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.401	GENOMAD.130629.CP	5.758E-04	43	0
